Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-5.6342,0.3618,2.4773,0.7224,-4.8602,-2.6017,-0.1515,-2.2607,1.3835,-1.4212,0.5591,4.1543,2.0754,-2.7698,1.3640,1.8526,-0.2746,3.6162,3.2879
3.9062,-4.8164,-1.0412,1.7234,1.1114,-3.4587,-2.3507,-0.2322,-2.1249,1.5365,-0.2222,0.3779,4.6349,3.1052,-1.6964,1.1985,1.1874,0.1810,3.5105,2.9167
7.8125,-2.2350,-3.1300,0.3615,0.9616,-1.9576,-1.3050,-0.6816,-2.2623,1.2618,2.6360,0.0388,4.1569,3.6437,-0.7627,1.3959,0.0174,0.6017,2.4416,1.8767
11.7188,2.7630,-5.2124,-1.5095,0.2623,-0.8319,0.2380,-1.3951,-2.2733,0.3660,6.1119,-0.8408,2.2010,3.0807,-0.1768,2.1973,-1.6249,0.7741,0.3720,0.0762
15.6250,9.5776,-6.3178,-3.4050,-0.5746,-0.0985,1.6948,-1.9947,-1.6285,-0.8485,8.5217,-2.4195,-1.0543,1.3556,0.2724,3.3528,-3.4930,0.6435,-2.0809,-2.0923
19.5312,16.0253,-5.7217,-4.6541,-0.9987,0.6438,2.4751,-2.0434,-0.1147,-1.7775,8.4948,-4.5006,-4.7529,-0.9707,0.9954,4.1367,-5.2321,0.2873,-3.9765,-3.9234
23.4375,19.1766,-3.4401,-4.8084,-0.7415,1.7887,2.2680,-1.3704,1.8955,-1.9982,5.7854,-6.6370,-7.8070,-3.0687,2.1583,3.7738,-6.5488,-0.2023,-4.6827,-4.8572
27.3438,17.0920,-0.3701,-3.9817,-0.0458,3.2747,1.1857,-0.2686,3.6084,-1.6530,1.4109,-8.3760,-9.4822,-4.3697,3.4037,1.9966,-7.3345,-0.8002,-4.3460,-4.8998
31.2500,10.3343,2.0581,-2.8458,0.4904,4.5323,-0.3022,0.6243,4.3404,-1.4015,-2.9508,-9.4678,-9.7517,-4.8802,4.0218,-0.6977,-7.6765,-1.5162,-3.8273,-4.6708
35.1562,2.0367,2.5711,-2.2370,0.3578,4.9240,-1.6025,0.7317,4.0388,-1.9502,-5.8810,-9.9302,-9.2186,-5.0585,3.4970,-3.3196,-7.7765,-2.2835,-4.1142,-4.9924
39.0625,-3.8033,0.7130,-2.6223,-0.4629,4.3505,-2.2804,-0.0337,3.3802,-3.5191,-6.8676,-9.9861,-8.6960,-5.3670,2.0204,-5.0127,-7.8481,-2.8897,-5.6269,-6.2858
42.9688,-4.8121,-2.8942,-3.8076,-1.4515,3.4970,-2.2517,-1.1455,3.3251,-5.6663,-6.3373,-9.9585,-8.7350,-5.8631,0.5321,-5.5636,-8.0398,-3.0389,-7.9240,-8.2089
46.8750,-1.7812,-6.8442,-5.1055,-1.9028,3.4430,-1.7914,-1.7827,4.4165,-7.6052,-5.1794,-10.1705,-9.3735,-6.1510,0.1886,-5.4046,-8.3829,-2.5200,-10.0169,-9.8208
