Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-10.1119,-1.2280,0.3823,-5.4013,-5.6427,-2.9412,4.8154,-5.2991,-2.2762,-6.1616,1.7550,0.4407,-7.1104,-11.7557,4.6895,1.2095,-4.8087,-1.9674,-6.6573
3.9062,-2.8811,-2.2712,-2.7613,-6.8312,-9.0814,1.1200,-2.6804,-7.6891,-0.3953,1.5212,2.9906,-1.6779,-7.3865,-14.6208,8.4554,0.0120,-5.1910,-2.3811,-7.6873
7.8125,6.1934,-1.1282,-4.5546,-7.8236,-12.7400,6.5877,-8.6478,-10.7511,3.1745,9.1628,5.2753,-3.7274,-6.4959,-15.3727,12.0831,5.1144,-4.4914,-2.0817,-6.8045
11.7188,15.1121,2.6612,-2.4815,-5.7007,-13.4456,11.6542,-9.3713,-11.0892,8.9039,15.5729,9.2408,-3.5731,-2.0934,-10.1095,15.9399,16.4990,0.0913,0.9227,-2.3219
15.6250,22.0878,7.9913,3.9618,0.8260,-9.3387,14.7128,-4.2223,-6.3298,15.9882,20.5384,14.5836,0.1332,6.9288,2.2388,20.5794,29.3956,9.6077,7.2845,5.7584
19.5312,26.1845,12.7812,12.3969,10.1801,-1.6936,15.4538,3.7611,2.6734,22.2515,24.3799,19.8524,6.8970,19.0355,18.2076,25.7039,36.8419,21.6857,15.3059,15.2597
23.4375,27.3762,15.1263,18.6532,18.4346,5.5058,14.9329,9.8453,11.8870,25.0847,27.1466,22.9822,14.3531,30.3289,31.2829,29.6280,34.3069,31.2913,21.5528,22.7868
27.3438,26.0989,14.1782,19.2088,21.6431,8.1476,14.4836,10.7061,16.5926,22.8865,28.1685,22.2664,19.2952,36.5287,35.8531,29.9062,23.0834,33.6988,22.8026,25.5753
31.2500,22.7847,10.2934,13.3729,18.4194,4.9049,14.4140,6.4575,14.6172,16.0747,26.4477,17.2361,19.2192,35.4114,30.9167,24.9398,9.8034,27.6567,18.0457,23.0350
35.1562,17.8810,4.6585,3.7637,10.9614,-1.7020,13.7377,0.2673,7.9441,7.0314,21.7304,9.0493,13.6451,28.1201,20.8477,15.5226,2.1777,16.4281,9.2261,17.0170
39.0625,12.3810,-1.1014,-5.1800,3.8077,-6.9131,11.3312,-3.9590,1.5099,-0.9339,15.4721,0.2662,4.6243,18.5412,12.6082,5.0982,3.8798,5.8888,0.2799,10.7264
42.9688,8.2660,-5.1279,-9.6153,1.1962,-6.8202,7.5252,-4.0392,0.0435,-4.9623,10.7704,-5.9309,-3.8612,11.2368,11.3666,-1.7837,12.2088,1.0097,-4.8647,7.0632
46.8750,8.0805,-5.6502,-8.1240,4.7609,-0.7027,4.5015,-0.4680,5.1711,-3.6851,10.9024,-6.9214,-7.5341,9.2382,17.5550,-2.0951,20.1764,3.1602,-4.1379,7.3843
50.7812,13.4454,-1.7772,-2.0285,12.9023,8.9279,4.7242,4.4613,14.6805,2.3739,17.1147,-1.9305,-3.9696,12.8625,27.1973,3.5824,21.4483,9.9231,1.8717,11.2004
54.6875,23.3433,5.4696,5.6491,21.9260,18.2874,8.4447,8.3379,24.1738,10.9723,27.1097,7.1511,5.7205,19.8890,34.8890,11.0161,14.5602,17.1675,10.3344,16.6528
58.5938,33.6311,12.8044,11.6886,27.9744,24.5687,12.5218,9.7750,29.6978,18.7746,35.5689,16.0894,16.7746,26.6644,37.0462,14.6432,3.5116,21.5920,17.4072,21.2897
62.5000,38.7368,15.8770,13.8013,28.5891,26.8601,12.1265,8.4714,29.5441,22.4095,36.9117,20.0748,22.7973,29.5021,33.2602,11.0076,-5.3790,21.9705,19.7245,22.8204
66.4062,34.9828,11.8372,11.1261,23.3498,25.4883,4.5946,4.7009,24.3691,19.8643,28.8906,16.3468,19.2451,25.9792,25.3853,1.1828,-7.7819,18.7138,15.7257,19.8246
70.3125,23.4763,1.7195,4.3168,13.7430,20.9199,-7.4619,-0.9314,16.1511,11.7356,14.6939,6.2165,6.5051,15.9537,15.7410,-9.4851,-3.6774,12.7826,6.4589,12.4241
74.2188,10.3008,-9.3153,-4.5635,2.6392,13.5122,-16.6960,-7.2298,7.1171,1.5090,1.8070,-5.0384,-9.5551,2.0231,6.0997,-14.3564,3.6371,5.2229,-4.5349,2.6434
78.1250,3.2970,-14.6470,-12.4408,-6.4874,4.2855,-15.6048,-12.2275,-0.7026,-5.7552,-2.1510,-10.8298,-20.4250,-11.0368,-2.0731,-9.4777,10.5345,-2.4295,-12.5184,-6.0146
82.0312,7.1444,-10.3833,-16.1505,-10.6695,-4.3727,-2.2099,-13.8030,-5.5472,-6.0219,5.7663,-7.1524,-19.8342,-18.0904,-7.0756,3.8960,15.4056,-7.8042,-13.7542,-9.9746
85.9375,19.9791,1.7896,-13.7811,-8.7365,-9.3158,17.5165,-11.0426,-6.2646,1.2270,21.5491,4.7313,-7.6846,-16.1763,-7.3179,19.8555,18.6636,-8.4555,-7.5809,-7.4501
89.8438,34.0968,15.3633,-5.7952,-2.1448,-8.5973,32.8641,-5.3394,-3.0623,12.3286,36.2715,18.7725,9.7045,-6.3918,-2.6437,31.1668,20.9357,-3.6250,2.9610,0.3619
93.7500,40.6123,23.1597,4.8925,5.4285,-3.3351,35.4541,-0.0695,1.9888,21.3624,41.4451,27.7353,23.4660,6.2821,4.6387,33.3227,21.5246,4.4137,12.6511,9.7151
97.6562,35.1115,22.0689,14.1871,9.8957,2.3113,25.1547,1.3286,5.5498,23.6627,34.3105,27.6475,27.7264,15.5290,10.4361,26.8297,18.8065,10.9845,17.0859,16.3482
101.5625,20.4477,14.9155,18.8192,9.0817,3.5471,10.2716,-2.3351,4.7860,18.6423,19.5192,20.0914,23.0463,17.2922,11.3307,16.4160,12.2720,11.7555,15.2972,17.9123
105.4688,4.7155,8.0097,17.8695,4.0445,-1.7440,1.5340,-9.0609,-0.7287,9.9425,5.9885,10.7368,15.3565,12.1305,7.1535,7.8356,4.2015,5.8500,10.1690,15.1784
109.3750,-4.1863,6.1996,12.8691,-1.6397,-11.2314,4.1699,-14.9559,-8.4428,2.7624,1.0136,5.1784,11.2079,4.6864,1.5107,4.4152,-0.9402,-3.1084,6.2653,11.1960
113.2812,-3.5618,9.2284,6.5429,-4.2491,-19.3968,14.0694,-16.9031,-14.2423,0.3000,5.6606,5.1100,12.8882,0.5606,-0.4951,5.5117,0.5984,-9.1294,6.5709,9.0483
117.1875,2.9818,12.2603,1.2122,-2.2877,-21.0528,21.1177,-14.5816,-14.9959,1.9335,14.5738,7.6135,17.0797,2.7559,4.1475,7.6638,8.7808,-7.8469,10.5399,9.8860
121.0938,8.9019,10.1808,-1.9908,2.8743,-14.6008,17.3025,-10.2637,-10.4246,4.4486,20.2000,8.0001,18.0375,10.1799,14.1820,7.4273,19.1328,0.5409,14.9210,12.6679
125.0000,9.8393,2.2324,-2.7539,8.5049,-2.7037,3.3694,-6.5974,-2.9469,5.2264,18.2982,3.9493,12.7559,19.1395,25.0642,3.8876,25.4135,11.6303,16.6962,15.6540
128.9062,6.5958,-6.8365,-0.7677,12.8671,9.9306,-11.2782,-4.2602,4.2834,4.7204,10.7631,-2.2975,3.9754,26.4708,32.3663,-0.7778,23.8838,20.1995,15.7582,18.2687
132.8125,3.8790,-10.2296,4.4660,16.4369,19.7492,-15.6066,-1.5223,9.5209,6.0979,3.8549,-5.4398,-1.5013,31.7295,34.8863,-2.9114,16.0279,23.9610,15.0870,21.6534
136.7188,6.0438,-4.5858,12.7874,20.9415,26.0218,-5.6376,3.8313,13.0617,12.2308,3.3350,-1.2287,1.9497,36.7129,34.9654,0.0231,7.5766,24.7123,18.1580,27.3462
140.6250,13.3236,6.8595,22.2312,27.0537,29.9134,11.9496,11.8170,16.0134,22.4876,10.2085,9.9243,13.9940,42.8459,35.8246,7.5738,4.4146,26.0313,25.6168,35.1762
144.5312,21.5165,16.1190,28.9048,32.8333,32.1562,24.2830,19.2010,18.4754,32.1229,20.1691,22.6080,27.8403,48.8086,38.2465,16.3052,8.3342,29.5164,34.0059,42.2717
