Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,4.5459,0.2790,7.0406,-3.4470,1.9656,-0.1043,6.2442,-4.0645,3.1126,-3.5820,7.3267,0.4497,3.3102,-2.2745,4.4360,-0.6512,4.3899,-2.0038,5.6472
3.9062,4.6439,0.1954,7.7235,-3.5891,1.1045,0.6252,6.7709,-5.8757,2.3149,-3.5053,7.7520,-0.4978,1.7500,-3.3858,4.9412,-1.7591,1.8496,-2.6502,5.4030
7.8125,4.8748,1.2949,7.2328,-3.7964,1.0212,1.7556,6.1937,-7.6902,2.4573,-3.3162,7.2157,-0.5430,0.7701,-4.6980,4.6547,-2.0602,-0.4971,-3.7828,3.8654
11.7188,4.9449,3.1115,6.2606,-3.3557,1.6003,2.8310,5.4606,-8.1225,3.3132,-2.7154,6.2246,0.1701,0.7000,-5.1031,4.1084,-1.4749,-1.4971,-4.3987,2.1795
15.6250,4.4921,4.5732,5.5476,-2.0516,1.9906,3.3138,5.4744,-6.6000,3.8476,-1.7639,5.3362,0.8763,1.0144,-4.1048,3.9071,-0.3687,-0.9362,-3.8594,1.3876
19.5312,3.3318,4.8354,5.2671,-0.3830,1.2328,3.0751,6.3711,-3.7370,2.9103,-0.8328,4.7438,0.8934,0.6805,-2.1642,4.3346,0.8667,0.2566,-2.4390,1.6684
23.4375,1.5858,3.9655,4.9705,0.8766,-0.9319,2.6260,7.4899,-0.7607,0.0765,-0.2225,4.2645,0.3038,-1.0655,-0.2329,5.2826,2.1606,0.6208,-1.1261,2.3525
27.3438,-0.4014,2.9100,4.1002,1.4071,-3.7229,2.8329,8.0092,1.5107,-3.9947,0.2070,3.6825,0.0170,-4.0897,1.1143,6.4708,3.7232,-0.8251,-0.8132,2.6453
31.2500,-2.2760,2.7585,2.5822,1.6938,-5.7727,4.2744,7.6584,3.2489,-7.9479,1.0197,3.0836,1.1020,-7.3618,2.1693,7.6946,5.6762,-3.8896,-1.5289,2.3939
35.1562,-3.8413,3.8997,0.9628,2.6322,-6.0866,6.7182,6.8887,5.2389,-10.5668,2.7466,2.8461,3.8888,-9.6001,3.7444,8.8683,7.7302,-7.3193,-2.3616,2.2164
39.0625,-5.0608,5.7497,-0.0360,4.6622,-4.8119,9.1554,6.3866,7.8733,-11.4530,5.3352,3.2922,7.5569,-10.1032,6.2666,9.8812,9.2557,-9.6310,-2.1738,2.8826
42.9688,-5.9440,7.2489,-0.1531,7.1640,-3.2280,10.4187,6.3942,10.4329,-11.1084,7.9846,4.3253,10.5690,-9.1849,9.1199,10.4813,9.7350,-10.0799,-0.5533,4.4935
46.8750,-6.4692,7.6836,0.1379,8.7019,-2.9282,9.9567,6.4579,11.3834,-10.4572,9.5721,5.4025,11.6512,-7.9304,10.8893,10.3681,9.2133,-9.1058,1.7656,6.1909
50.7812,-6.6423,7.1384,-0.0436,8.0273,-4.7486,8.1939,5.8247,9.5629,-10.2356,9.3943,5.8823,10.5882,-7.4778,10.4085,9.4354,8.3227,-7.9849,3.3769,6.6850
54.6875,-6.6340,6.2309,-1.3246,5.1010,-8.1826,6.2102,4.1242,5.3311,-10.6825,7.6668,5.4518,8.2550,-8.3355,7.7972,7.9216,7.8032,-7.9653,3.2280,5.1962
58.5938,-6.8178,5.4252,-3.6218,1.3143,-11.6681,4.9849,1.7230,0.6816,-11.6439,5.3882,4.2634,5.9041,-10.1682,4.6018,6.2739,7.8917,-9.4851,1.4151,2.0574
62.5000,-7.5948,4.5885,-6.2339,-1.3260,-13.5267,4.7734,-0.5609,-1.9052,-12.8531,3.6647,2.6867,4.3022,-12.1193,2.8292,4.8031,8.1031,-11.9690,-0.8555,-1.4986
66.4062,-9.0865,3.2230,-8.3618,-1.4795,-12.9207,5.0633,-2.1254,-1.0779,-14.0823,3.0142,0.9337,3.3817,-13.3771,3.5573,3.4245,7.6266,-14.2759,-2.0944,-4.1800
70.3125,-10.9427,1.1656,-9.6092,0.7192,-10.2385,5.0942,-3.0408,2.5093,-15.0818,3.1703,-1.0782,2.6108,-13.5897,6.1818,1.7415,6.0406,-15.4480,-1.5039,-5.4348
74.2188,-12.4747,-0.9299,-10.0958,3.9039,-6.7502,4.4966,-3.9027,6.7319,-15.4946,3.4862,-3.5049,1.6798,-12.9145,8.8908,-0.5774,3.7473,-15.2626,0.6116,-5.6225
78.1250,-13.0852,-1.8771,-10.1882,6.5398,-3.8483,3.5409,-5.2403,9.5281,-14.9735,3.5490,-6.2436,0.8575,-11.7757,10.0109,-3.4604,1.7295,-14.2720,3.2345,-5.5236
82.0312,-12.7091,-0.8977,-10.1788,7.9612,-2.3798,2.8278,-7.0310,10.2569,-13.4959,3.4634,-8.8689,0.6944,-10.5672,9.1939,-6.4594,0.7870,-13.3726,5.4265,-5.6821
85.9375,-11.9205,1.5339,-10.2129,8.6096,-2.4115,2.7086,-8.7670,9.8759,-11.6011,3.5829,-10.9627,1.3494,-9.5006,7.5560,-9.1465,0.8682,-13.2157,6.8733,-6.1403
89.8438,-11.5874,3.7252,-10.4600,9.3716,-3.4308,2.9288,-9.9986,9.8899,-10.2477,3.9725,-12.5531,2.1840,-8.6292,6.7187,-11.5178,1.0775,-13.8244,7.8078,-6.7038
93.7500,-12.2912,3.8119,-11.2405,10.6356,-4.7431,2.7825,-10.8309,10.9892,-10.2733,4.1465,-14.1959,2.0717,-7.9482,7.5481,-13.9884,0.4048,-14.6116,8.4992,-7.3770
97.6562,-13.9195,1.1081,-12.8641,11.8742,-5.8003,1.6493,-11.8762,12.4958,-11.8046,3.3952,-16.5056,0.2601,-7.4618,9.5797,-16.9042,-1.3823,-14.7483,8.8402,-8.4808
101.5625,-15.7214,-3.2783,-15.2579,12.0823,-6.3429,-0.5213,-13.6646,13.0264,-14.0788,1.4815,-19.4610,-2.8955,-7.1836,11.5137,-19.9643,-3.4230,-13.6525,8.4260,-10.3105
105.4688,-16.7749,-7.1072,-17.7550,10.6749,-6.3846,-3.1485,-16.0272,11.7692,-15.8648,-0.8870,-22.1134,-5.9853,-7.1092,12.2987,-22.1146,-4.3415,-11.3292,7.0359,-12.6703
109.3750,-16.5175,-8.5277,-19.3533,8.0764,-6.1199,-5.4095,-18.0352,9.2810,-16.2124,-2.2951,-23.0823,-7.4601,-7.1989,11.8885,-22.1381,-3.3282,-8.3908,5.0427,-14.7849
113.2812,-14.9713,-7.3570,-19.3535,5.5028,-5.8039,-6.7642,-18.6126,7.1325,-14.9917,-1.4984,-21.5786,-6.7846,-7.3723,11.0966,-19.5752,-0.8987,-5.7534,3.3236,-15.7642
117.1875,-12.5574,-5.1729,-17.8966,4.1133,-5.6211,-7.2289,-17.3443,6.6947,-12.8372,1.6673,-18.1741,-4.9533,-7.4948,10.7566,-15.2456,1.2937,-4.1699,2.6857,-15.2759
121.0938,-9.7155,-4.1512,-15.9133,4.2133,-5.5760,-7.2459,-14.8068,8.0607,-10.5809,6.0464,-14.6196,-3.9129,-7.3666,10.9605,-10.8752,1.5185,-3.8452,3.2646,-13.8427
125.0000,-6.6628,-5.5198,-14.4489,5.1337,-5.4686,-7.3109,-12.1397,9.9756,-8.6440,9.8273,-12.7190,-5.2348,-6.7573,11.0304,-8.0128,-0.8386,-4.3446,4.4123,-12.4593
128.9062,-3.4624,-8.7566,-13.8646,5.8514,-4.9914,-7.6687,-10.2183,10.8227,-6.8610,11.6719,-13.0466,-8.9630,-5.5112,10.2144,-7.0190,-4.8099,-4.8477,5.2036,-11.8072
132.8125,-0.2714,-12.0693,-13.5750,5.8249,-3.9102,-8.2720,-9.1243,9.8694,-4.8225,11.5136,-14.5021,-13.4725,-3.6770,8.4671,-6.9127,-8.4504,-4.6098,5.1752,-11.7126
136.7188,2.5161,-13.7263,-12.5735,5.3811,-2.2124,-8.9486,-8.3326,7.7984,-2.3860,10.4705,-15.1092,-16.4716,-1.5583,6.6114,-6.2162,-10.0842,-3.3598,4.7018,-11.3214
140.6250,4.4095,-13.2144,-10.3432,5.3762,-0.1220,-9.5755,-7.3900,6.1429,0.1130,9.9714,-13.4958,-16.4734,0.3962,5.7230,-4.1530,-9.3258,-1.4021,4.6906,-9.8644
144.5312,5.1471,-11.4136,-7.3909,6.4415,2.0239,-10.1101,-6.4214,6.1077,2.1269,10.7554,-9.9274,-13.7297,1.8224,6.2475,-1.2503,-7.1981,0.6245,5.8227,-7.3761
148.4375,4.9212,-9.7769,-4.9231,8.4263,3.9312,-10.5067,-5.9700,7.6970,3.3797,12.4590,-6.0822,-10.0069,2.6387,7.5941,1.1331,-5.3300,2.1573,7.9353,-4.7478
152.3438,4.2840,-9.2353,-3.8897,10.4545,5.4219,-10.6641,-6.3147,9.7660,4.1104,14.0245,-3.7298,-7.3879,3.0588,8.5497,1.9681,-4.8453,3.0091,10.0378,-3.0468
156.2500,3.7882,-9.6598,-4.1796,11.5121,6.3969,-10.4960,-6.9351,10.8690,4.8393,14.5478,-3.3516,-6.9395,3.3973,8.1815,1.4474,-5.7047,3.3719,10.9641,-2.6535
160.1562,3.6470,-10.1862,-4.6607,11.0888,6.7749,-10.0589,-6.7188,10.2070,5.8566,13.8953,-3.8002,-8.1363,3.8148,6.5036,0.8622,-6.8806,3.5628,10.1737,-2.9369
164.0625,3.6881,-10.0133,-4.0781,9.4152,6.5129,-9.5798,-4.8498,7.9992,6.9014,12.6586,-3.2688,-9.3693,4.2129,4.3938,1.5418,-7.1437,3.7379,8.1079,-2.7465
167.9688,3.6235,-8.9866,-2.0925,7.1880,5.7165,-9.2967,-1.6472,5.1314,7.3484,11.5625,-0.7967,-9.1257,4.3705,2.8651,3.7231,-5.8694,3.8047,5.8543,-1.3255
171.8750,3.3828,-7.5600,0.4070,5.0649,4.7240,-9.2161,1.4396,2.4879,6.7748,10.8471,2.9018,-7.0007,4.2109,2.3004,6.2955,-3.3490,3.5890,4.3873,1.1014
175.7812,3.2058,-6.2890,2.0099,3.3227,4.0304,-9.0045,2.8216,0.5102,5.4226,10.1212,5.9577,-3.8834,3.9613,2.2481,7.6713,-0.4962,3.0910,3.9424,3.5366
